"Time","Target/4","Rpm/4","Accel(rpm/s)","Power","D"
"54726","0.000000","242.364544","-625.000000","0.000000","-0.591784"
"54736","0.000000","241.166113","-2500.000000","0.000000","0.485318"
"54746","0.000000","240.147446","-2500.000000","0.000000","1.203188"
"54756","0.000000","239.281579","0.000000","0.000000","1.655244"
"54766","0.000000","238.545592","0.000000","0.000000","1.912984"
"54776","0.000000","237.451253","-625.000000","0.000000","2.405859"
"54786","0.000000","236.521065","-625.000000","0.000000","2.668837"
"54796","0.000000","236.199155","625.000000","0.000000","2.392598"
"54806","0.000000","236.863032","2500.000000","0.000000","1.382977"
"54816","0.000000","237.427327","2500.000000","0.000000","0.654945"
"54826","0.000000","237.906978","0.000000","0.000000","0.140236"
"54836","0.000000","238.314681","0.000000","0.000000","-0.213974"
"54846","0.000000","238.661229","0.000000","0.000000","-0.448418"
"54856","0.000000","238.955795","0.000000","0.000000","-0.594387"
"54866","0.000000","239.206176","0.000000","0.000000","-0.675814"
"54876","0.000000","239.418999","0.000000","0.000000","-0.710910"
"54886","0.000000","239.131149","-625.000000","0.000000","-0.338448"
"54896","0.000000","238.886477","-625.000000","0.000000","-0.075021"
"54906","0.000000","238.444130","-312.500000","0.000000","0.293861"
"54916","0.000000","238.068136","-0.000000","0.000000","0.535884"
"54926","0.000000","237.748540","-0.000000","0.000000","0.684384"
"54936","0.000000","237.476884","0.000000","0.000000","0.764832"
"54946","0.000000","237.245977","0.000000","0.000000","0.796592"
"54956","0.000000","237.049705","0.000000","0.000000","0.794291"
"54966","0.000000","236.882874","0.000000","0.000000","0.768897"
"54976","0.000000","237.444193","937.500000","0.000000","0.166063"
"54986","0.000000","237.452564","-1250.000000","0.000000","0.126153"
"54996","0.000000","237.459680","-1250.000000","0.000000","0.095230"
"55006","0.000000","237.465728","0.000000","0.000000","0.071346"
"55016","0.000000","237.470869","0.000000","0.000000","0.052964"
"55026","0.000000","237.709613","312.500000","0.000000","-0.148625"
"55036","0.000000","237.912546","312.500000","0.000000","-0.281246"
"55046","0.000000","237.381914","-937.500000","0.000000","0.199509"
"55056","0.000000","236.930877","0.000000","0.000000","0.520437"
"55066","0.000000","236.547496","0.000000","0.000000","0.723055"
"55076","0.000000","236.221621","0.000000","0.000000","0.839143"
"55086","0.000000","235.944628","0.000000","0.000000","0.892909"
"55096","0.000000","235.240434","-625.000000","0.000000","1.277683"
"55106","0.000000","234.641869","-625.000000","0.000000","1.500998"
"55116","0.000000","233.898713","-312.500000","0.000000","1.795323"
"55126","0.000000","233.267031","-312.500000","0.000000","1.941604"
"55136","0.000000","232.964477","312.500000","0.000000","1.795327"
"55146","0.000000","232.707305","312.500000","0.000000","1.641999"
"55156","0.000000","232.488709","0.000000","0.000000","1.488476"
"55166","0.000000","232.068528","-625.000000","0.000000","1.526926"
"55176","0.000000","231.711374","-625.000000","0.000000","1.507264"
"55186","0.000000","231.876543","625.000000","0.000000","1.073676"
"55196","0.000000","232.016936","625.000000","0.000000","0.746626"
"55206","0.000000","232.839396","937.500000","0.000000","-0.060667"
"55216","0.000000","233.538487","937.500000","0.000000","-0.607806"
"55226","0.000000","233.663964","-625.000000","0.000000","-0.586626"
"55236","0.000000","233.770619","0.000000","0.000000","-0.554626"
"55246","0.000000","233.861276","0.000000","0.000000","-0.516226"
"55256","0.000000","233.938335","0.000000","0.000000","-0.474628"
"55266","0.000000","234.003835","0.000000","0.000000","-0.432102"
"55276","0.000000","233.590759","-625.000000","0.000000","-0.015222"
"55286","0.000000","233.239645","-625.000000","0.000000","0.268714"
"55296","0.000000","232.941199","0.000000","0.000000","0.453729"
"55306","0.000000","233.156269","1250.000000","0.000000","0.190927"
"55316","0.000000","233.339079","1250.000000","0.000000","0.006494"
"55326","0.000000","233.025717","-625.000000","0.000000","0.255884"
"55336","0.000000","232.759359","-625.000000","0.000000","0.417793"
"55346","0.000000","232.767330","312.500000","0.000000","0.327858"
"55356","0.000000","232.774106","312.500000","0.000000","0.256866"
"55366","0.000000","232.779865","0.000000","0.000000","0.200885"
"55376","0.000000","232.784760","0.000000","0.000000","0.156792"
"55386","0.000000","232.788921","0.000000","0.000000","0.122105"
"55396","0.000000","232.792458","0.000000","0.000000","0.094854"
"55406","0.000000","233.264214","625.000000","0.000000","-0.301521"
"55416","0.000000","232.962082","-1875.000000","0.000000","0.000489"
"55426","0.000000","232.705270","-1875.000000","0.000000","0.205841"
"55436","0.000000","232.486979","0.000000","0.000000","0.339305"
"55446","0.000000","232.301432","0.000000","0.000000","0.419881"
"55456","0.000000","232.143718","0.000000","0.000000","0.462077"
"55466","0.000000","232.009660","0.000000","0.000000","0.476908"
"55476","0.000000","231.426961","-625.000000","0.000000","0.847685"
"55486","0.000000","230.931667","0.000000","0.000000","1.074384"
